date,rr
2035-03-15 17:11:31+00:00,794
2035-03-15 17:11:32.002000+00:00,811
2035-03-15 17:11:33.001000+00:00,848
2035-03-15 17:11:33.002000+00:00,836
2035-03-15 17:11:34.001000+00:00,875
2035-03-15 17:11:35+00:00,913
2035-03-15 17:11:36+00:00,863
2035-03-15 17:11:37.001000+00:00,855
2035-03-15 17:11:38.001000+00:00,849
2035-03-15 17:11:39.002000+00:00,808
2035-03-15 17:11:39.003000+00:00,757
2035-03-15 17:11:40.001000+00:00,752
2035-03-15 17:11:41+00:00,772
2035-03-15 17:11:42.002000+00:00,909
2035-03-15 17:11:43.001000+00:00,891
2035-03-15 17:11:44.001000+00:00,837
2035-03-15 17:11:44.002000+00:00,819
2035-03-15 17:11:45.001000+00:00,790
2035-03-15 17:11:46+00:00,723
2035-03-15 17:11:46.001000+00:00,648
2035-03-15 17:11:47.002000+00:00,695
2035-03-15 17:11:48.001000+00:00,704
2035-03-15 17:11:49.001000+00:00,760
2035-03-15 17:11:50+00:00,871
2035-03-15 17:11:51+00:00,1018
2035-03-15 17:11:51.001000+00:00,954
2035-03-15 17:11:52.002000+00:00,831
2035-03-15 17:11:53.001000+00:00,745
2035-03-15 17:11:54+00:00,684
2035-03-15 17:11:54.001000+00:00,692
2035-03-15 17:11:55.001000+00:00,662
2035-03-15 17:11:56+00:00,709
2035-03-15 17:11:57.001000+00:00,704
2035-03-15 17:11:57.002000+00:00,688
2035-03-15 17:11:58.001000+00:00,661
2035-03-15 17:11:59.001000+00:00,683
2035-03-15 17:11:59.002000+00:00,745
2035-03-15 17:12:00.001000+00:00,1123
2035-03-15 17:12:01+00:00,1006
2035-03-15 17:12:02.001000+00:00,940
2035-03-15 17:12:03.001000+00:00,878
2035-03-15 17:12:04.001000+00:00,874
2035-03-15 17:12:05.001000+00:00,871
2035-03-15 17:12:06+00:00,879
2035-03-15 17:12:07.001000+00:00,902
2035-03-15 17:12:08.002000+00:00,900
2035-03-15 17:12:09.001000+00:00,923
2035-03-15 17:12:10+00:00,977
2035-03-15 17:12:10.001000+00:00,871
2035-03-15 17:12:11+00:00,856
2035-03-15 17:12:12.001000+00:00,886
2035-03-15 17:12:13.001000+00:00,908
2035-03-15 17:12:14.001000+00:00,844
2035-03-15 17:12:15+00:00,786
2035-03-15 17:12:16+00:00,803
2035-03-15 17:12:16.001000+00:00,822
2035-03-15 17:12:17+00:00,920
2035-03-15 17:12:18.001000+00:00,908
2035-03-15 17:12:19.001000+00:00,829
2035-03-15 17:12:20+00:00,884
2035-03-15 17:12:21+00:00,896
2035-03-15 17:12:22.001000+00:00,903
2035-03-15 17:12:23.002000+00:00,852
2035-03-15 17:12:23.003000+00:00,845
2035-03-15 17:12:24.001000+00:00,838
2035-03-15 17:12:25+00:00,833
2035-03-15 17:12:26+00:00,745
2035-03-15 17:12:27.002000+00:00,733
2035-03-15 17:12:27.003000+00:00,737
2035-03-15 17:12:28.001000+00:00,754
2035-03-15 17:12:29.001000+00:00,747
2035-03-15 17:12:30+00:00,764
2035-03-15 17:12:30.001000+00:00,788
2035-03-15 17:12:31+00:00,843
2035-03-15 17:12:32.002000+00:00,795
2035-03-15 17:12:33.001000+00:00,764
2035-03-15 17:12:34.001000+00:00,846
2035-03-15 17:12:34.002000+00:00,859
2035-03-15 17:12:35+00:00,904
2035-03-15 17:12:36+00:00,853
2035-03-15 17:12:37.002000+00:00,829
2035-03-15 17:12:38.001000+00:00,866
2035-03-15 17:12:39.001000+00:00,831
2035-03-15 17:12:39.002000+00:00,797
2035-03-15 17:12:40+00:00,790
2035-03-15 17:12:41+00:00,852
2035-03-15 17:12:42.002000+00:00,883
2035-03-15 17:12:43.001000+00:00,850
2035-03-15 17:12:44.001000+00:00,821
2035-03-15 17:12:45+00:00,827
2035-03-15 17:12:45.001000+00:00,828
2035-03-15 17:12:46+00:00,873
2035-03-15 17:12:47.001000+00:00,882
2035-03-15 17:12:48.001000+00:00,808
2035-03-15 17:12:49.001000+00:00,731
2035-03-15 17:12:49.002000+00:00,724
2035-03-15 17:12:50+00:00,760
2035-03-15 17:12:51+00:00,816
2035-03-15 17:12:52.002000+00:00,897
2035-03-15 17:12:53.001000+00:00,895
2035-03-15 17:12:54.001000+00:00,912
